source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,dip_url,sources,tfregulons_level
P50539,P84022,MXI1,SMAD3,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,P14618,MXI1,PKM,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,O43310,MXI1,CTIF,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,P30291,MXI1,WEE1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,Q13948,MXI1,CUX1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q6NZ36,MXI1,FAAP20,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,P02545,MXI1,LMNA,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,P61077,MXI1,UBE2D3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,P54819,MXI1,AK2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,P42773,MXI1,CDKN2C,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q9UHD8,MXI1,SEPT9,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q8IVT5,MXI1,KSR1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,O43524,MXI1,FOXO3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q01433,MXI1,AMPD2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,P85037,MXI1,FOXK1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q9H334,MXI1,FOXP1,1,0,0,0,0,0,NA,DoRothEA;ReMap,C;D
Q9H334,P50539,FOXP1,MXI1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;PAZAR,C;D
P50539,Q9BUT9,MXI1,MCRIP2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,Q13118,MXI1,KLF10,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,P09429,MXI1,HMGB1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q9H8Y8,MXI1,GORASP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,P50539,FOXP2,MXI1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q96Q05,MXI1,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q9BXK1,MXI1,KLF16,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q04726,MXI1,TLE3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q96P48,MXI1,ARAP1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q9Y265,MXI1,RUVBL1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q96P50,MXI1,ACAP3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q99856,MXI1,ARID3A,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,O95834,MXI1,EML2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,P52735,MXI1,VAV2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q86SX6,MXI1,GLRX5,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q16875,MXI1,PFKFB3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q9BVN2,MXI1,RUSC1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,Q96DH6,MXI1,MSI2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P04198,P50539,MYCN,MXI1,1,0,1,1,0,1,NA,DoRothEA;ReMap;TRRUST,A;D
P50539,P04198,MXI1,MYCN,1,0,0,0,0,0,NA,DoRothEA;TRRUST,A;D
P50539,Q14494,MXI1,NFE2L1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q562E7,MXI1,WDR81,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,Q14135,MXI1,VGLL4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q9UK53,MXI1,ING1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q96C11,MXI1,FGGY,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q8NFD5,MXI1,ARID1B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q15257,MXI1,PTPA,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,O14817,MXI1,TSPAN4,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O60381,P50539,HBP1,MXI1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q9BWW4,MXI1,SSBP3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
P50539,P56945,MXI1,BCAR1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,O94953,MXI1,KDM4B,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q9C0H2,MXI1,TTYH3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q96MY1,MXI1,NOL4L,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q02446,P50539,SP4,MXI1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,O00409,MXI1,FOXN3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,O43251,MXI1,RBFOX2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q86VZ5,MXI1,SGMS1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P50539,P20810,MXI1,CAST,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;JASPAR_v2018;ReMap,B
P50539,O14617,MXI1,AP3D1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q15438,MXI1,CYTH1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P50539,Q7L5A3,MXI1,FAM214B,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,Q9H8N7,MXI1,ZNF395,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q9NR81,MXI1,ARHGEF3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P50539,P08069,MXI1,IGF1R,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q9UQL6,MXI1,HDAC5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50539,Q86UX6,MXI1,STK32C,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q12778,P14151,FOXO1,SELL,1,0,0,1,0,0,NA,DoRothEA;TFe,A
Q08050,P24043,FOXM1,LAMA2,1,0,0,1,0,0,NA,DoRothEA;TFe,A
P55317,Q8TBH0,FOXA1,ARRDC2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;PAZAR,C
Q9Y2Y9,Q8TBH0,KLF13,ARRDC2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q16665,Q96A26,HIF1A,FAM162A,1,0,0,1,0,0,NA,DoRothEA;HTRI;JASPAR_v2018;PAZAR;RegNetwork;TRED;TRRUST,A
Q16254,Q9BXS6,E2F4,NUSAP1,1,0,0,1,0,0,NA,DoRothEA;ENCODE_proximal;HTRI;HTRIdb;PAZAR;ReMap,A
P04198,P48681,MYCN,NES,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
O95644,P32249,NFATC1,GPR183,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P17010,P78317,ZFX,RNF4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P35869,Q13469,AHR,NFATC2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q53QZ3,AHR,ARHGAP15,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P29558,AHR,RBMS1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P35221,AHR,CTNNA1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,O60462,AHR,NRP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,O15021,AHR,MAST4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P46939,AHR,UTRN,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P84022,P35869,SMAD3,AHR,1,1,0,1,1,0,NA,DoRothEA;TFactS;TRRUST,A
P35869,Q9NQ66,AHR,PLCB1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13485,P35869,SMAD4,AHR,1,1,0,1,1,0,NA,DoRothEA;TFactS;TRRUST,A
P35869,Q674X7,AHR,KAZN,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P11308,AHR,ERG,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
Q15796,P35869,SMAD2,AHR,1,1,0,1,1,0,NA,DoRothEA;TFactS;TRRUST,A
P35869,Q8N1I0,AHR,DOCK4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,O75362,AHR,ZNF217,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q14135,AHR,VGLL4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
P35869,Q9H3R0,AHR,KDM4C,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P35869,O75962,AHR,TRIO,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P35869,Q14865,AHR,ARID5B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q01196,AHR,RUNX1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q02930,AHR,CREB5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q07889,AHR,SOS1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;HTRI;HTRIdb,C
P35869,P04798,AHR,CYP1A1,1,1,0,1,1,0,NA,DoRothEA;HOCOMOCO_v11;HTRI;HTRIdb;Signor;TRRUST,A
P35869,Q9P2F8,AHR,SIPA1L2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q9Y618,AHR,NCOR2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P35869,Q9P2Q2,AHR,FRMD4A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q9NRE2,AHR,TSHZ2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q8WZA2,AHR,RAPGEF4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q9H6B1,AHR,ZNF385D,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,O15344,AHR,MID1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P05177,AHR,CYP1A2,1,0,0,1,0,0,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
P35869,Q9UHF7,AHR,TRPS1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q9UIG8,AHR,SLCO3A1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,O95819,AHR,MAP4K4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,P26232,AHR,CTNNA2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P35869,Q6ZUX7,AHR,LHFPL2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P35869,Q9ULH1,AHR,ASAP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
P35869,Q96KR7,AHR,PHACTR3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q92731,Q5KU26,ESR2,COLEC12,1,0,0,1,0,0,NA,DoRothEA;TFe,A
P10914,P33076,IRF1,CIITA,1,1,0,1,1,0,NA,DoRothEA;FANTOM4;TRRUST,A
Q13761,P33076,RUNX3,CIITA,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;FANTOM4;ReMap,B
Q15306,P33076,IRF4,CIITA,1,0,0,1,0,0,NA,DoRothEA;ENCODE_distal;ENCODE_proximal;FANTOM4;ReMap,B
P15923,P33076,TCF3,CIITA,1,0,0,1,0,0,NA,DoRothEA;FANTOM4;ReMap,B
Q9UL17,P33076,TBX21,CIITA,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q01892,P33076,SPIB,CIITA,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P17947,P33076,SPI1,CIITA,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ENCODE_distal;ENCODE_proximal;FANTOM4;PAZAR;RegNetwork;TRED,A
P18846,P33076,ATF1,CIITA,1,0,0,1,0,0,NA,DoRothEA;FANTOM4;RegNetwork;TRED,A
P17947,P55160,SPI1,NCKAP1L,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ENCODE_distal;ENCODE_proximal;JASPAR_v2018;PAZAR,B
P58012,P10147,FOXL2,CCL3,1,0,0,1,0,0,NA,DoRothEA;TFe,A
Q04206,P10147,RELA,CCL3,1,1,0,1,1,0,NA,DoRothEA;RegNetwork;TRED;TRRUST,A
O14978,Q96BS2,ZNF263,TESC,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q13351,Q9UI08,KLF1,EVL,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q92619,KLF1,ARHGAP45,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,P78314,KLF1,SH3BP2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,P16083,KLF1,NQO2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q8TBN0,KLF1,RAB3IL1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,P60709,KLF1,ACTB,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q8NBI6,KLF1,XXYLT1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q13351,Q15560,KLF1,TCEA2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q09666,KLF1,AHNAK,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q14681,KLF1,KCTD2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9BV87,KLF1,CNPPD1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,P14618,KLF1,PKM,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q13351,O00468,KLF1,AGRN,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q15149,KLF1,PLEC,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q13351,P11277,KLF1,SPTB,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13351,Q9UHD8,KLF1,SEPT9,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,O15554,KLF1,KCNN4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9P2M4,KLF1,TBC1D14,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9UHF1,KLF1,EGFL7,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q8N2S1,KLF1,LTBP4,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,O95544,KLF1,NADK,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,P63104,KLF1,YWHAZ,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,P26651,KLF1,ZFP36,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q12967,KLF1,RALGDS,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,P07858,KLF1,CTSB,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q9UJP4,KLF1,KLHL21,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q15257,KLF1,PTPA,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q8N554,KLF1,ZNF276,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q96MY1,KLF1,NOL4L,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9Y2H9,KLF1,MAST1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9HCM7,KLF1,FBRSL1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q9BWS9,KLF1,CHID1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q86VZ5,KLF1,SGMS1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9P2R6,KLF1,RERE,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q5SQN1,KLF1,SNAP47,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q9H0F5,KLF1,RNF38,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q8NBZ7,KLF1,UXS1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,P31641,KLF1,SLC6A6,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q969R2,KLF1,OSBP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
Q13351,Q8WXE9,KLF1,STON2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q9BX66,KLF1,SORBS1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q9NQC1,KLF1,JADE2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13351,Q96N19,KLF1,GPR137,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,O75689,KLF1,ADAP1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13351,Q8IZJ3,KLF1,CPAMD8,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O14593,P28067,RFXANK,HLA-DMA,1,0,0,1,0,0,NA,DoRothEA;KEGG;TRRUST,A
O00287,P28067,RFXAP,HLA-DMA,1,0,0,1,0,0,NA,DoRothEA;KEGG;TRRUST,A
P10589,P35916,NR2F1,FLT4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O14978,Q68CZ2,ZNF263,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P17947,Q68CZ2,SPI1,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P55317,Q68CZ2,FOXA1,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P23769,Q68CZ2,GATA2,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P05549,Q68CZ2,TFAP2A,TNS3,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P04637,Q68CZ2,TP53,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q9Y5Q3,Q68CZ2,MAFB,TNS3,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q92786,Q68CZ2,PROX1,TNS3,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P08651,Q68CZ2,NFIC,TNS3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P03372,Q68CZ2,ESR1,TNS3,1,0,0,1,0,0,NA,DoRothEA;HTRI;PAZAR;ReMap,B
Q16665,Q68CZ2,HIF1A,TNS3,1,0,0,1,0,0,NA,DoRothEA;HTRI;PAZAR;ReMap,B
P41182,Q68CZ2,BCL6,TNS3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q9GZV8,Q68CZ2,PRDM14,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P10275,Q68CZ2,AR,TNS3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HTRI;ReMap,C
Q04206,Q68CZ2,RELA,TNS3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P48431,Q68CZ2,SOX2,TNS3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
O15516,Q68CZ2,CLOCK,TNS3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P10914,P20749,IRF1,BCL3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P10914,BCL3,IRF1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q9BV86,BCL3,NTMT1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P32248,BCL3,CCR7,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P19438,BCL3,TNFRSF1A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O14503,P20749,BHLHE40,BCL3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,O14503,BCL3,BHLHE40,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q96CP6,BCL3,GRAMD1A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P62879,BCL3,GNB2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q8TB68,BCL3,PRR7,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ENCODE_proximal;ReMap,C
P04637,P20749,TP53,BCL3,1,0,1,1,0,1,NA,DoRothEA;RegNetwork;TFactS;TRED;TRRUST,A
P20749,Q99558,BCL3,MAP3K14,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10276,P20749,RARA,BCL3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P10276,BCL3,RARA,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q8IY22,BCL3,CMIP,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q01201,P20749,RELB,BCL3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P41279,BCL3,MAP3K8,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q96GC9,BCL3,VMP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q9Y2G9,BCL3,SBNO2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q15583,BCL3,TGIF1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q9Y2V2,BCL3,CARHSP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P46089,BCL3,GPR3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q00653,BCL3,NFKB2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;RegNetwork;TRED,B;D
Q00653,P20749,NFKB2,BCL3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B;D
P20749,Q8NI08,BCL3,NCOA7,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P22692,BCL3,IGFBP4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q504T8,BCL3,MIDN,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P01130,BCL3,LDLR,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P48730,BCL3,CSNK1D,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P41212,BCL3,ETV6,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,Q9NPR2,BCL3,SEMA4B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P26599,BCL3,PTBP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P03372,P20749,ESR1,BCL3,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P20749,Q01650,BCL3,SLC7A5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P20749,P78545,BCL3,ELF3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
